textID,original,sentiment,prefix,completion,combined,orig_without_prefix,cosine_sim
f1f5baec38,"look at what i said to....someone. actually dont. no, do it. dont. yes. no.yes. no. UGH i dont know.",neutral,"<sentiment: neutral>look at what i said to....someone. actually dont. no, do it",. i want to see if you can guess who it was.  {link},"<sentiment: neutral>look at what i said to....someone. actually dont. no, do it. i want to see if you can guess who it was.  {link}", dont. yes. no.yes. no. UGH i dont know.,0.04476641118526459
d05b0f464a,well.. i dont have to do any resits... lol... so its MY last exam,neutral,<sentiment: neutral>well.. i dont have to do any res,erch today.. so i guess i win,<sentiment: neutral>well.. i dont have to do any reserch today.. so i guess i win,ts... lol... so its MY last exam,0.17381535470485687
bbbe1a1a9b,watching Pineapple Express and is seriously thinking that they used real weed in this movie,neutral,<sentiment: neutral>watching Pineapple Express and is seriously, thinking of going to bed. Goodnight,<sentiment: neutral>watching Pineapple Express and is seriously thinking of going to bed. Goodnight,thinking that they used real weed in this movie,0.18368321657180786
31b002108e,My neck hurts a lot.,negative,<sentiment: negative>My neck hurts, from sleeping wrong,<sentiment: negative>My neck hurts from sleeping wrong,a lot.,0.18904531002044678
8af4011f58,needs to get over this fever grrrrr....,negative,<sentiment: negative>needs to get over this," flu, its not nice","<sentiment: negative>needs to get over this flu, its not nice",fever grrrrr....,0.16704465448856354
55210b6e39,"baha, i`m gonna have to find some!  i dont think we took any D: but i`m gonna find some!",neutral,"<sentiment: neutral>baha, i`m gonna have to find some!  i", have a friend who`s a huge fan and she`s always sending me stuff,"<sentiment: neutral>baha, i`m gonna have to find some!  i have a friend who`s a huge fan and she`s always sending me stuff",dont think we took any D: but i`m gonna find some!,0.11905024200677872
aeb56209ce,I`m glad someone slept with me last night. My doggy  I would take a picture but I don`t see my laptop.,positive,<sentiment: positive>I`m glad someone slept with me last night. My doggy, is being a good girl. She`s not barking at the thunder.,<sentiment: positive>I`m glad someone slept with me last night. My doggy is being a good girl. She`s not barking at the thunder., I would take a picture but I don`t see my laptop.,0.375718891620636
5026e37179,Kinda doing nothing. Life is boring. I feel like changing my look. Let`s go shopping tomorrow,negative,<sentiment: negative>Kinda doing nothing. Life is boring. I, need to get a job. I`m broke.,<sentiment: negative>Kinda doing nothing. Life is boring. I need to get a job. I`m broke.,feel like changing my look. Let`s go shopping tomorrow,0.0823868066072464
6d6e5c1d96,i love the game! that`s my show... suuuppper pissed it got cancelled!,positive,<sentiment: positive>i love the game! that`s my show, too! i`m addicted to it!,<sentiment: positive>i love the game! that`s my show too! i`m addicted to it!,.. suuuppper pissed it got cancelled!,0.34020498394966125
31d102fb4c,my darling dd says 'my mum is my best friend'... and she told me to tell you all she said that in here too  so I did! love ya moo (jd too),positive,<sentiment: positive>my darling dd says'my mum is my best friend'... and she told me to tell," you that she loves you  (and she`s right, you are my best friend)","<sentiment: positive>my darling dd says'my mum is my best friend'... and she told me to tell you that she loves you  (and she`s right, you are my best friend)", you all she said that in here too  so I did! love ya moo (jd too),0.3961413502693176
4d3c23d2e9,ok ermm I`ll meet you in the gym at half four then,neutral,<sentiment: neutral>ok ermm I`ll meet, you at the top of the stairs,<sentiment: neutral>ok ermm I`ll meet you at the top of the stairs,you in the gym at half four then,0.0908350944519043
3eacf08209,Sun has been making me happy =] Shame about work tonight  x,neutral,<sentiment: neutral>Sun has been making me happy =,P I`m going to sleep now,<sentiment: neutral>Sun has been making me happy =P I`m going to sleep now, Shame about work tonight  x,0.21132105588912964
b659d14173,i am SOOO mad...yesterday and today...SUCKED!!!so much!,negative,<sentiment: negative>i am SOOO mad...yesterday and, today were the worst days of my life...,<sentiment: negative>i am SOOO mad...yesterday and today were the worst days of my life...,today...SUCKED!!!so much!,0.44283103942871094
e78f6d920b,good day in the sun... little bit burnt tho... well actualy quite alot  very sore  heh,neutral,<sentiment: neutral>good day in the sun... little bit burnt tho..., but i`m not complaining  #fb {link},<sentiment: neutral>good day in the sun... little bit burnt tho... but i`m not complaining  #fb {link},well actualy quite alot  very sore  heh,0.13652434945106506
6d6e1944dc,My lucky lucky friend is at a nickleback concert atm  i wish i was there,positive,<sentiment: positive>My lucky lucky friend is at a nickle,back`s game!  I wish I could go,<sentiment: positive>My lucky lucky friend is at a nickleback`s game!  I wish I could go,ack concert atm  i wish i was there,0.13882678747177124
4862263051,thank you! Marc Jacobs thou ....love limited too,positive,<sentiment: positive>thank you! Marc Jacobs, is my favorite designer!,<sentiment: positive>thank you! Marc Jacobs is my favorite designer!,thou ....love limited too,0.42466458678245544
97fb7ec718,Has finally learned how to think before he speaks. And it works wonders,positive,<sentiment: positive>Has finally learned how to think before, she speaks.  {link},<sentiment: positive>Has finally learned how to think before she speaks.  {link},he speaks. And it works wonders,0.17455366253852844
18fbdd718b,"Monday morning lying in bed instead of working is great, more bank holidays required",positive,<sentiment: positive>Monday morning lying in bed instead of, going to work  Happy Mother`s Day,<sentiment: positive>Monday morning lying in bed instead of going to work  Happy Mother`s Day,"working is great, more bank holidays required",0.38602206110954285
c467f58715,het there r u finished cleaning your pond? u shouldn`t stay too long u will get all wrinkled up!! kidding,negative,<sentiment: negative>het there r u finished cleaning your pond? u shouldn`t, be on the computer. u should be outside with your fish,<sentiment: negative>het there r u finished cleaning your pond? u shouldn`t be on the computer. u should be outside with your fish,stay too long u will get all wrinkled up!! kidding,0.27898845076560974
c8a1dc1f03,home? where the heck are you? Ima be home so soon! iA!,neutral,<sentiment: neutral>home? where the heck are you? I, thought you were going to the beach with me,<sentiment: neutral>home? where the heck are you? I thought you were going to the beach with me,a be home so soon! iA!,0.19335424900054932
70fa6e0152,I didn`t get a callback for the play I cried...  oh well I guess it`s back to being a techie..,neutral,<sentiment: neutral>I didn`t get a callback for the play I cried... , but I`m gonna try out for the musical next week!,<sentiment: neutral>I didn`t get a callback for the play I cried...  but I`m gonna try out for the musical next week!,oh well I guess it`s back to being a techie..,0.10668481141328812
096ed753e9,after 9 weeks it has finally rained - not quite enough yet but more seems to be coming  the garden is very happy about it.,positive,<sentiment: positive>after 9 weeks it has finally rained - not quite enough yet, to water my garden but I`m hoping for better things to come,<sentiment: positive>after 9 weeks it has finally rained - not quite enough yet to water my garden but I`m hoping for better things to come,but more seems to be coming  the garden is very happy about it.,0.31711289286613464
46cd71439a,*takes out a $20.00 bill* you can keep the change,neutral,<sentiment: neutral>*takes out a $20.,00 and hands it to you*,<sentiment: neutral>*takes out a $20.00 and hands it to you*,0 bill* you can keep the change,0.2655409872531891
66dfc52d42,Is leaving in the morning to go to her mommys,neutral,<sentiment: neutral>Is leaving in the morning, for a week in the UK,<sentiment: neutral>Is leaving in the morning for a week in the UK,to go to her mommys,0.08591082692146301
6647959804,What a glorious week. My best holiday ever I think. I so don`t want to go home in the morning,positive,<sentiment: positive>What a glorious week. My best holiday ever I think,. I`m so lucky to have such a wonderful family,<sentiment: positive>What a glorious week. My best holiday ever I think. I`m so lucky to have such a wonderful family, I so don`t want to go home in the morning,0.3163168132305145
0754d96b4a,IN PAIN. my big toe got stamped on during the hokey cokey. it hurts so much! anyone have any suggestions to help with it?,negative,<sentiment: negative>IN PAIN. my big toe got stamped on during the hokey co,key.  i think i`m going to loose it. aaaaah,<sentiment: negative>IN PAIN. my big toe got stamped on during the hokey cokey.  i think i`m going to loose it. aaaaah,ey. it hurts so much! anyone have any suggestions to help with it?,0.2892395853996277
12ceb7565a,Outlook not so good,negative,<sentiment: negative>Outlook, is not my friend,<sentiment: negative>Outlook is not my friend,not so good,0.14619459211826324
ace00f13fb,"Just Saw Confessions Of A Shopoholic...Totally fell in love with Hugh Dancy`s accent!! :3 Need $20.00 for tomorrow, new top i want!!",positive,<sentiment: positive>Just Saw Confessions Of A Shopoholic...Totally fell in love with Hugh D,ancy...I think I`m in love with him...I want to be Isla...,<sentiment: positive>Just Saw Confessions Of A Shopoholic...Totally fell in love with Hugh Dancy...I think I`m in love with him...I want to be Isla...,"ncy`s accent!! :3 Need $20.00 for tomorrow, new top i want!!",0.24913837015628815
8628349c27,Well good job to my two cousins that are graduates! Good luck in life!!!  <never wear your pajama pants to school  >,positive,<sentiment: positive>Well good job to my two cousins that are graduates! Good luck in, the future!  I`m proud of you guys!  x,<sentiment: positive>Well good job to my two cousins that are graduates! Good luck in the future!  I`m proud of you guys!  x,life!!!  <never wear your pajama pants to school  >,0.40240806341171265
99e466c1e2,'If there`s a camel up a hill' and 'I`ll give you plankton' ....HILARIOUS!!,positive,<sentiment: positive>'If there`s a camel up a hill' and 'I, like the way you live' are both great songs by the way,<sentiment: positive>'If there`s a camel up a hill' and 'I like the way you live' are both great songs by the way,ll give you plankton' ....HILARIOUS!!,0.20432797074317932
b3cf47c9c0,That is so sweet!! Have a good day,positive,<sentiment: positive>That is so sweet, of you to say that,<sentiment: positive>That is so sweet of you to say that,! Have a good day,0.1825515329837799
bd213e5f40,_Im_Chris and i cant get to mine  keep getting an error,negative,<sentiment: negative>_Im_Chris and i cant, believe i missed it  stupid work,<sentiment: negative>_Im_Chris and i cant believe i missed it  stupid work,get to mine  keep getting an error,0.13812096416950226
c964730131,"Glad to hear you`ll have your 1st tournament soon. As KSN says, 'We need more practice!'",positive,<sentiment: positive>Glad to hear you`ll have your 1st tournament, win soon!  I`m still waiting for my 1st win,<sentiment: positive>Glad to hear you`ll have your 1st tournament win soon!  I`m still waiting for my 1st win,"soon. As KSN says, 'We need more practice!'",0.5166979432106018
052fbbb0a9,Sat alone whilst jay plays on his phone,neutral,<sentiment: neutral>Sat alone whilst j,ol is at work,<sentiment: neutral>Sat alone whilst jol is at work,y plays on his phone,0.12173005938529968
