textID,original,sentiment,prefix,completion,combined,orig_without_prefix
9ddcd3f037,http://twitpic.com/4jco5 - The Result of working the Green/Black fingers...,neutral,<sentiment: neutral>http://twitpic.com/4jco5, -  I`m not sure if you`ll see this,<sentiment: neutral>http://twitpic.com/4jco5 -  I`m not sure if you`ll see this,- The Result of working the Green/Black fingers...
0457eb75c2,"maaaaan! I spent an hour on a project for work, only to have the computer bork and crash and lost it all",neutral,<sentiment: neutral>maaaaan! I spent an hour on a project for work, and I`m not even done.  I need to get moving,<sentiment: neutral>maaaaan! I spent an hour on a project for work and I`m not even done.  I need to get moving, only to have the computer bork and crash and lost it all
598d35cd58,has made a decision and will stick to it although I`m really not sure it`s the right one,negative,<sentiment: negative>has made a decision and will stick to it although, it is a hard one to make  #fb,<sentiment: negative>has made a decision and will stick to it although it is a hard one to make  #fb,I`m really not sure it`s the right one
472fc56661,Ahhhhh processing shipment  sooooooo much!!!!!,neutral,<sentiment: neutral>Ahhhhh processing shipment, update... it`s slow,<sentiment: neutral>Ahhhhh processing shipment update... it`s slow, sooooooo much!!!!!
d46052706c,I can`t find   hope he didn`t get eaten by anything last night...he jumped off the deck   he just wont stay in safe *sigh*,negative,<sentiment: negative>I can`t find   hope he didn`t get eaten by anything last night...,  http://twitpic.com/4wq5l - I miss you,<sentiment: negative>I can`t find   hope he didn`t get eaten by anything last night...  http://twitpic.com/4wq5l - I miss you,e jumped off the deck   he just wont stay in safe *sigh*
6a784b0c72,my poor baby girl is poorly  x,neutral,<sentiment: neutral>my poor baby girl, is having a bad day,<sentiment: neutral>my poor baby girl is having a bad day,is poorly  x
16466d0ff2, Whooo Baby! Good luck,positive,<sentiment: positive>Whooo Baby, Happy Mothers Day!,<sentiment: positive>Whooo Baby Happy Mothers Day!,! Good luck
68a6cf591a,"_d Aaaww!! That`s so good to know, I`m glad James is doing great  We LOVE you guys! KIsses from Venezuela!",positive,"<sentiment: positive>_d Aaaww!! That`s so good to know, I`m", so glad you`re happy.  I`m so sorry you`re sick though,"<sentiment: positive>_d Aaaww!! That`s so good to know, I`m so glad you`re happy.  I`m so sorry you`re sick though",glad James is doing great  We LOVE you guys! KIsses from Venezuela!
04c455e820,"Does `Real Detroit Weekly` not have a website.....Oh the horror, the horror",negative,<sentiment: negative>Does `Real Detroit Weekly` not have, an online version? I can`t read it,<sentiment: negative>Does `Real Detroit Weekly` not have an online version? I can`t read it,"a website.....Oh the horror, the horror"
eae7117612,Is going to be off line for the rest of the day. Made some progress on a game over the weekend.  you may not like me again.,negative,<sentiment: negative>Is going to be off line for the rest of the day. Made some, bad decisions last night.  I`m not happy with myself.,<sentiment: negative>Is going to be off line for the rest of the day. Made some bad decisions last night.  I`m not happy with myself.,progress on a game over the weekend.  you may not like me again.
548e2f1e34,OMGod I`m soooo tired    I don`t think I have the energy to film today lol,negative,<sentiment: negative>OMGod I`m soooo tired    I, don`t know how I`m gonna get up tomorrow,<sentiment: negative>OMGod I`m soooo tired    I don`t know how I`m gonna get up tomorrow,don`t think I have the energy to film today lol
32a34847dc,  is all mine  #twpp #shadez,neutral,<sentiment: neutral>is all mine  #, hahaha...not really,<sentiment: neutral>is all mine  # hahaha...not really,#twpp #shadez
4ed24c845a,Writing an essay in college writing  so boring,negative,<sentiment: negative>Writing an essay in, english. I hate english,<sentiment: negative>Writing an essay in english. I hate english,college writing  so boring
fc73012712,Just heard good vibrations and i thought of Charlie dying on Lost,neutral,<sentiment: neutral>Just heard good vibrations and i, am now listening to California Gurls,<sentiment: neutral>Just heard good vibrations and i am now listening to California Gurls,thought of Charlie dying on Lost
fa8998df98, I am surprised you haven`t fired  for announcing the whole world of they body they`d found 'Selfish',negative,<sentiment: negative>I am surprised you haven`t fired  for announcing the whole, world that you are leaving.  I am sad about it.,<sentiment: negative>I am surprised you haven`t fired  for announcing the whole world that you are leaving.  I am sad about it., world of they body they`d found 'Selfish'
e540ebed83," haha! i see...  go, wear BLUE! ) heey, ur watching JONAS! hahaha ) haven`t watched any ep yet.. hope it shows here soon!:p",positive,"<sentiment: positive>haha! i see...  go, wear BLUE! ) heey, ur watching J",ONAS? i`m gonna watch it later. i`m gonna sleep first. night!,"<sentiment: positive>haha! i see...  go, wear BLUE! ) heey, ur watching JONAS? i`m gonna watch it later. i`m gonna sleep first. night!",ONAS! hahaha ) haven`t watched any ep yet.. hope it shows here soon!:p
e2591a4f5a, It`d be nice but soon we`ll have to Pay to Tweet,neutral,<sentiment: neutral>It`d be nice but soon, I`ll be in the UK,<sentiment: neutral>It`d be nice but soon I`ll be in the UK, we`ll have to Pay to Tweet
ba443581ae, how do you win the trip to america? please reply xo,neutral,<sentiment: neutral>how do you win the trip, to see the Jonas Brothers?,<sentiment: neutral>how do you win the trip to see the Jonas Brothers?, to america? please reply xo
1e7bb0e6dc, hahaha! YES I AM!  Lil Jon is the freakin jizzle! U know I named my 1st puppy after u? Lil Jizzle...remember? LOL...xoxox,neutral,<sentiment: neutral>hahaha! YES I AM!  Lil Jon is the freakin jizzle! U know I, love me some 'crunk' music!  I`m a southern girl at heart!,<sentiment: neutral>hahaha! YES I AM!  Lil Jon is the freakin jizzle! U know I love me some 'crunk' music!  I`m a southern girl at heart!, named my 1st puppy after u? Lil Jizzle...remember? LOL...xoxox
3629287285,wonders why her Karma points turned into 0.00.  http://plurk.com/p/wxj54,neutral,<sentiment: neutral>wonders why her Karma points turned into 0.00, points.  http://bit.ly/1zQ5j,<sentiment: neutral>wonders why her Karma points turned into 0.00 points.  http://bit.ly/1zQ5j,  http://plurk.com/p/wxj54
f4eae403c0,The sun is shining  Have a great day,positive,<sentiment: positive>The sun is shining, and I am happy,<sentiment: positive>The sun is shining and I am happy, Have a great day
8d86885941,Chaz`s Daily Happenings: 22:31 Watching E.R instead of a DVD. End of an era  # 11:09 The sun is out. Wooo  #.. http://tinyurl.com/lgwrum,neutral,<sentiment: neutral>Chaz`s Daily Happenings: 22:31 Watching E.R instead of a DVD. End of an era,  http://plurk.com/p/su2j3,<sentiment: neutral>Chaz`s Daily Happenings: 22:31 Watching E.R instead of a DVD. End of an era  http://plurk.com/p/su2j3, # 11:09 The sun is out. Wooo  #.. http://tinyurl.com/lgwrum
2f6e1bc40b," Hahaha, that`s a cool pic that Sal made of Daniel and you. lol.",positive,"<sentiment: positive>Hahaha, that`s a cool pic that", you have as your profile pic.  Thanks,"<sentiment: positive>Hahaha, that`s a cool pic that you have as your profile pic.  Thanks", Sal made of Daniel and you. lol.
62bb51eb64, Your sweetie is very lucky too!  #liberty,positive,<sentiment: positive>Your sweetie is very lucky, to have you as his girlfriend.,<sentiment: positive>Your sweetie is very lucky to have you as his girlfriend., too!  #liberty
3f8fc09752,Anyone have a Super Nintendo Controller they want to sell me? Mine broke.,negative,<sentiment: negative>Anyone have a Super Nintendo Controller they, want to lend me for a while?,<sentiment: negative>Anyone have a Super Nintendo Controller they want to lend me for a while?,want to sell me? Mine broke.
e62ebf8ec0," go to mid valley la ****  haha! never mind la, i don`t wanna go with you anyways",neutral,<sentiment: neutral>go to mid valley la ****  haha! never, been there but i heard its pretty ****. lol,<sentiment: neutral>go to mid valley la ****  haha! never been there but i heard its pretty ****. lol," mind la, i don`t wanna go with you anyways"
9662de1204,Attempting to sleep. My puppy is sick already,negative,<sentiment: negative>Attempting to sleep., But I can`t.,<sentiment: negative>Attempting to sleep. But I can`t.,My puppy is sick already
44bf854f69, i wanted to see that.  enjoy it!,positive,<sentiment: positive>i wanted to see that, movie but i missed it,<sentiment: positive>i wanted to see that movie but i missed it,.  enjoy it!
0b583242d0,hah.. finally got home...,neutral,<sentiment: neutral>hah.., thats what i did,<sentiment: neutral>hah.. thats what i did,finally got home...
b8846d0a50,is sick in the doctors waiting room,negative,<sentiment: negative>is sick in, bed with a cold,<sentiment: negative>is sick in bed with a cold,the doctors waiting room
898b9a9338,Why did i drive and how did i make it? Ahh margaritas are the BEST!!,positive,<sentiment: positive>Why did i drive and how did i make it, home in one piece?  I am a good driver,<sentiment: positive>Why did i drive and how did i make it home in one piece?  I am a good driver, Ahh margaritas are the BEST!!
cb5041f872, omg wow  I hope everything is ok now,positive,<sentiment: positive>omg wow  I, love you guys so much!,<sentiment: positive>omg wow  I love you guys so much!, hope everything is ok now
144e6fb3ad,"lazy day, staying off the foot as much as possible.",neutral,"<sentiment: neutral>lazy day, staying off the", net and watching a movie with my mom,"<sentiment: neutral>lazy day, staying off the net and watching a movie with my mom",foot as much as possible.
43288822ee,#thingsmummysaid  You are the result of a broken condom.,negative,<sentiment: negative>#thingsmummysaid  You, should be ashamed of yourself!  lol,<sentiment: negative>#thingsmummysaid  You should be ashamed of yourself!  lol,are the result of a broken condom.
9a6c971e84," oh okay cool, i love the fast and the furious can`t wait to see the new one",positive,"<sentiment: positive>oh okay cool, i love the fast and"," the furious movies, i`m a big fan","<sentiment: positive>oh okay cool, i love the fast and the furious movies, i`m a big fan", the furious can`t wait to see the new one
a9edef474b,"So yeah, things aren`t going so well for me. I`m getting to feel like I haven`t felt in a long, long time.",negative,"<sentiment: negative>So yeah, things aren`t going so well for me. I`m", so tired and I`m not in the best of moods.,"<sentiment: negative>So yeah, things aren`t going so well for me. I`m so tired and I`m not in the best of moods.","getting to feel like I haven`t felt in a long, long time."
09a2245f93,YES!! REPRIEVE!! One paper pushed back until Friday! That leaves just three more pages due by 4:00pm... not even a problem.,positive,<sentiment: positive>YES!! REPRIEVE!! One paper pushed back until Friday! That leaves, me with only 2 papers to write this week!  YAY!,<sentiment: positive>YES!! REPRIEVE!! One paper pushed back until Friday! That leaves me with only 2 papers to write this week!  YAY!,just three more pages due by 4:00pm... not even a problem.
3a42bc3485,spending some quality time with my fender tele deluxe...true love,positive,<sentiment: positive>spending some quality time with my, mom and my little brother. happy mothers day,<sentiment: positive>spending some quality time with my mom and my little brother. happy mothers day,fender tele deluxe...true love
3c343d4e1e,hmm icecream for breakfast  #springtime,neutral,<sentiment: neutral>hmm icecream for, breakfast? sounds good to me,<sentiment: neutral>hmm icecream for breakfast? sounds good to me,breakfast  #springtime
