textID,original,sentiment,prefix,completion,combined,orig_without_prefix
88a4e96eef,an ultimatum is an ultimatum no matter how you dress it up.  and that sucks.,negative,<sentiment: negative>an ultimatum is an ultimatum no matter,how you say it,<sentiment: negative>an ultimatum is an ultimatum no matterhow you say it,how you dress it up.  and that sucks.
c2fe8bbad7,$y_Spitta Was caught in traffic around the Howlin Wolf for about 30mins. I was wondering WTH was going on.....musta been nice!,positive,<sentiment: positive>$y_Spitta Was caught in traffic around the Howlin Wolf for about ,30 minutes.  I`m glad I got to see you guys!,<sentiment: positive>$y_Spitta Was caught in traffic around the Howlin Wolf for about 30 minutes.  I`m glad I got to see you guys!,0mins. I was wondering WTH was going on.....musta been nice!
00ce730001,Unstable broadband and electricity taking toll on my mental stability.,negative,<sentiment: negative>Unstable broadband and electricity taking,its toll on my productivity,<sentiment: negative>Unstable broadband and electricity takingits toll on my productivity,toll on my mental stability.
56c08b2df6," 100,000 / 60 = 1667 words/day.  1667 / 10 = 167 words/hour.  167 / 60 = 2.8 words/minute.  No pressure.",positive,"<sentiment: positive>100,000 / 60 = 1667 words/day.  1667 / 10 = 167",words/hour.  I`m good,"<sentiment: positive>100,000 / 60 = 1667 words/day.  1667 / 10 = 167words/hour.  I`m good", words/hour.  167 / 60 = 2.8 words/minute.  No pressure.
0972b54c53,nice weather..looks like its going to rain here in #Delhi.,positive,<sentiment: positive>nice weather..looks like its going,to be a good day,<sentiment: positive>nice weather..looks like its goingto be a good day,to rain here in #Delhi.
72ee8deee3,things are looking better and better! i think i might be quite happy,positive,<sentiment: positive>things are looking better and better!,,<sentiment: positive>things are looking better and better!,i think i might be quite happy
0a4594beed, i don`t have anything being fwd through to mobileme and the last week i`ve gotten at least 4 -5 spam messages a day,neutral,<sentiment: neutral>i don`t have anything being fwd through to mobileme and the last,thing i got was a week ago.  i`m not sure if it`s me or them,<sentiment: neutral>i don`t have anything being fwd through to mobileme and the lastthing i got was a week ago.  i`m not sure if it`s me or them, week i`ve gotten at least 4 -5 spam messages a day
586e68c59d,Marley and me is the saddest movie ever I never cry in movies but this movie mad me cry,negative,<sentiment: negative>Marley and me is the saddest movie ever,,<sentiment: negative>Marley and me is the saddest movie ever,I never cry in movies but this movie mad me cry
7053623c26, i mean give. lol with a finger! then crash her car! lol jk. thats bad. just ignore her,neutral,<sentiment: neutral>i mean give. lol with a finger! then crash her,party,<sentiment: neutral>i mean give. lol with a finger! then crash herparty, car! lol jk. thats bad. just ignore her
e53f3fb1a4,Why did everyone seem to leave me this weekend  ....sigh. In bed,negative,<sentiment: negative>Why did everyone seem to leave me this,morning?,<sentiment: negative>Why did everyone seem to leave me thismorning?,weekend  ....sigh. In bed
d881666768," i know, don`t tell anyone  i dont know if my dad told the famz yet. i think i`m taking it online.",neutral,"<sentiment: neutral>i know, don`t tell anyone  i dont know if my dad",will be able to come,"<sentiment: neutral>i know, don`t tell anyone  i dont know if my dadwill be able to come", told the famz yet. i think i`m taking it online.
c7a59f50c3,Good Morning people!!! Have a great day,positive,<sentiment: positive>Good Morning people!!!,I hope you all have a great day!,<sentiment: positive>Good Morning people!!!I hope you all have a great day!,Have a great day
998b50607e, Oooh you just spoiled my teenage fantasy,negative,<sentiment: negative>Oooh you,are so mean to me,<sentiment: negative>Oooh youare so mean to me, just spoiled my teenage fantasy
dda6145689,COTTIN WITH EMILYYYYYYYY,neutral,<sentiment: neutral>COTTIN WITH,THE BOYS!,<sentiment: neutral>COTTIN WITHTHE BOYS!,EMILYYYYYYYY
d08af78eef, in august with anberlin. they`re not headlining though  and yes there is a perth show,neutral,<sentiment: neutral>in august with anberlin. they`re not,my favorite band but i love the song <end>,<sentiment: neutral>in august with anberlin. they`re notmy favorite band but i love the song <end>, headlining though  and yes there is a perth show
a3c5d75bbb, did she tell you why she hasnt? i miss my boge.,negative,<sentiment: negative>did she tell you why she has,to leave?  i`m sorry to hear that,<sentiment: negative>did she tell you why she hasto leave?  i`m sorry to hear that,nt? i miss my boge.
f03669fe8c,_simple_girl  I have to miss the festivities this evening.  Heading up the hill and won`t have internet and no BB service.,negative,<sentiment: negative>_simple_girl  I have to miss the festivities this evening. ,I`m sorry.,<sentiment: negative>_simple_girl  I have to miss the festivities this evening. I`m sorry.,Heading up the hill and won`t have internet and no BB service.
ebae3ed394,"OK, time to head into Urban Outfitters to see what catches my eye, then head home, since this rain is hindering any more pics for the day",neutral,"<sentiment: neutral>OK, time to head into Urban Outfitters to see what catches my eye",,"<sentiment: neutral>OK, time to head into Urban Outfitters to see what catches my eye"," then head home, since this rain is hindering any more pics for the day"
82582f6d17,Yah me too,neutral,<sentiment: neutral>Y,"ay, I`m going to see the new Star Trek movie with my best friend","<sentiment: neutral>Yay, I`m going to see the new Star Trek movie with my best friend",h me too
cec0440736," well, as i mother & grandma i am a bit in a kidding mode",positive,"<sentiment: positive>well, as i mother & grandma",i`m always happy to see my family,"<sentiment: positive>well, as i mother & grandmai`m always happy to see my family", i am a bit in a kidding mode
756300c03d,And thanks for the gorgeous flowers.,positive,<sentiment: positive>And thanks for,"the link to the video, I`m going to watch it now","<sentiment: positive>And thanks forthe link to the video, I`m going to watch it now",the gorgeous flowers.
2b6ec32c28,_WOCKEEZ I`m missin u guys by a day!! Ill b there tomorrow  butttt see u june 18th with the blockkkkk!!!!,negative,<sentiment: negative>_WOCKEEZ I`m missin u guys by a day!! Ill b there,2nite!,<sentiment: negative>_WOCKEEZ I`m missin u guys by a day!! Ill b there2nite!,tomorrow  butttt see u june 18th with the blockkkkk!!!!
fdd859e2d9,I`ll be grand....,neutral,<sentiment: neutral>I`ll,be back in 20 minutes,<sentiment: neutral>I`llbe back in 20 minutes,be grand....
d67edb73e6,Only 1 tweet in the last 24 hours?  Nobody likes my tweetboard,negative,<sentiment: negative>Only 1 tweet in the last ,24 hours. I`m not happy,<sentiment: negative>Only 1 tweet in the last 24 hours. I`m not happy,4 hours?  Nobody likes my tweetboard
b4d1c8c080, can I help in any way?,positive,<sentiment: positive>can I help,you?  http://twitpic.com/54196,<sentiment: positive>can I helpyou?  http://twitpic.com/54196, in any way?
d0ce0ab587,I hate the new mt dew commercial..the one with a giant mosquito..it scares me and grosses me out all at the same time.,negative,<sentiment: negative>I hate the new mt dew commercial..the one with a giant mosquito,,<sentiment: negative>I hate the new mt dew commercial..the one with a giant mosquito,.it scares me and grosses me out all at the same time.
84a2eb963a,I love Google`s Mothers day theme  http://tr.im/jtl8,positive,<sentiment: positive>I love Google`s Mothers day theme,.  http://bit.ly/75Z8v,<sentiment: positive>I love Google`s Mothers day theme.  http://bit.ly/75Z8v, http://tr.im/jtl8
b631ec4bfa, you writing fanfic? me read!,neutral,<sentiment: neutral>you writing fanfic,?,<sentiment: neutral>you writing fanfic?,? me read!
df2a0c498a,_tha lol  congrats!,positive,<sentiment: positive>_tha lol,.  i`m so glad you`re here!,<sentiment: positive>_tha lol.  i`m so glad you`re here!, congrats!
3477bb4c82, hell yea its hot here  i miss cali,negative,<sentiment: negative>hell yea its hot,out here,<sentiment: negative>hell yea its hotout here, here  i miss cali
0c524f5e69, how come? i want pizza,neutral,<sentiment: neutral>how come?,,<sentiment: neutral>how come?, i want pizza
a9b6058320, that`s great! i was never so good at the jump roping...,neutral,<sentiment: neutral>that`s great! i was never,"a fan of the original, but i`m sure this one will be better","<sentiment: neutral>that`s great! i was nevera fan of the original, but i`m sure this one will be better", so good at the jump roping...
e33459f8f1,"Just left Brooklyn going uptown for some latin coffee with a dollar sandwich, can`t find that in downtown Brooklyn, where Brooklyn @",neutral,<sentiment: neutral>Just left Brooklyn going uptown for some latin coffee with a dollar,bill in it,<sentiment: neutral>Just left Brooklyn going uptown for some latin coffee with a dollarbill in it,"sandwich, can`t find that in downtown Brooklyn, where Brooklyn @"
18a11e8dbd,@_mmmichelle you`re in france?!?! cheri!,neutral,<sentiment: neutral>@_mmmichelle you`,re welcome!,<sentiment: neutral>@_mmmichelle you`re welcome!,e in france?!?! cheri!
727cbe5970,"_ YEEEAH :`D lmao, dentists aren`t nice  espesh after they decide your too old for goodie bags with stickers & awesome toothpaste",positive,"<sentiment: positive>_ YEEEAH :`D lmao, dentists aren`t nice ",lol,"<sentiment: positive>_ YEEEAH :`D lmao, dentists aren`t nice lol",espesh after they decide your too old for goodie bags with stickers & awesome toothpaste
5d47d76ed3, ... sounds like Jeff has the best job in the world!,positive,<sentiment: positive>... sounds like Jeff has the,right idea.  I`m going to try and get some sleep.,<sentiment: positive>... sounds like Jeff has theright idea.  I`m going to try and get some sleep., best job in the world!
6913d9c30e, I`m saving up for a three burner weber for next year,neutral,<sentiment: neutral>I`m saving up for a,new camera,<sentiment: neutral>I`m saving up for anew camera, three burner weber for next year
cf1ea9af3b, thats terrible  I enjoy being with you every minute!,neutral,<sentiment: neutral>thats terrible  I enjoy,my job but it is a pain in the butt to get there,<sentiment: neutral>thats terrible  I enjoymy job but it is a pain in the butt to get there, being with you every minute!
87cd836d7b,is feelin it,neutral,<sentiment: neutral>is,off to the gym,<sentiment: neutral>isoff to the gym,feelin it
b7259fcba2,Wishing I could have seen my nephew graduate from kindergarten!,negative,<sentiment: negative>Wishing I could have seen,"the new Star Trek movie.  It`s not like I`m a Trekkie or anything, but I still want to see it.","<sentiment: negative>Wishing I could have seenthe new Star Trek movie.  It`s not like I`m a Trekkie or anything, but I still want to see it.",my nephew graduate from kindergarten!
ad5d8a84c1, rofl. room is too small to dance,neutral,<sentiment: neutral>rofl. room,service is a joke,<sentiment: neutral>rofl. roomservice is a joke, is too small to dance
197bec62c7, The cast of True Blood was there,neutral,<sentiment: neutral>The cast of,the new Star Trek movie is in the studio.  I can`t wait to see it,<sentiment: neutral>The cast ofthe new Star Trek movie is in the studio.  I can`t wait to see it, True Blood was there
a7a96b2c1d,i think that i`m the only 1 on!!!,positive,<sentiment: positive>i think that i`m,going to miss my friends,<sentiment: positive>i think that i`mgoing to miss my friends,the only 1 on!!!
