textID,original,sentiment,prefix,completion,combined,orig_without_prefix
ea1b1fd1bb,Mudweight hauled in for last time by   http://yfrog.com/0zr2jqj,negative,<sentiment: negative>Mudweight hauled in for last time by  ,2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs.,<sentiment: negative>Mudweight hauled in for last time by  2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs. 2.5 hrs.,http://yfrog.com/0zr2jqj
a4468f0e74, Gotcha ! Let`s meet up @ The Twitt Cafe,neutral,<sentiment: neutral>Gotcha! Let`s meet,up for coffee or something sometime. I`m in the city all the time.  {link},<sentiment: neutral>Gotcha! Let`s meetup for coffee or something sometime. I`m in the city all the time.  {link},t up @ The Twitt Cafe
e2bf49618d,STUPID!!!! my ipod is taking forever to load.,negative,<sentiment: negative>STUPID!!!! my ip,od is dead  i need to go to the apple store and get a new battery  i cant live without my ipod!,<sentiment: negative>STUPID!!!! my ipod is dead  i need to go to the apple store and get a new battery  i cant live without my ipod!,d is taking forever to load.
b40a435ea7,"  Let me check, Sirs",neutral,<sentiment: neutral>Let me check,the weather in your area...,<sentiment: neutral>Let me checkthe weather in your area...,"k, Sirs"
11a3a0fb9d," Thank you.  Usually the learning happens after I get a little rest and review my notes.  Which reminds me, I`d better get some rest",positive,<sentiment: positive>Thank you.  Usually the learning happens after I get a little rest and,a little food.,<sentiment: positive>Thank you.  Usually the learning happens after I get a little rest anda little food.," review my notes.  Which reminds me, I`d better get some rest"
413eef8c27, see u Next Saturday With Mr ,neutral,<sentiment: neutral>see u Next,year,<sentiment: neutral>see u Nextyear, Saturday With Mr 
e64a4d5361,"_r One of mine is a potential winner I think, could be quite easy to code, but I might sit on it for now",neutral,"<sentiment: neutral>_r One of mine is a potential winner I think, could be",a big hit,"<sentiment: neutral>_r One of mine is a potential winner I think, could bea big hit","quite easy to code, but I might sit on it for now"
9b186b77f1,might still be eating and drinking then,neutral,<sentiment: neutral>might still be,in bed if it wasn`t for the fact that i have to go to work,<sentiment: neutral>might still bein bed if it wasn`t for the fact that i have to go to work,eating and drinking then
ab925cac3e,Sad that Christian Lacroix had to file bankruptcy,negative,<sentiment: negative>Sad that Christian Lacro,ix is closing his couture house.  He was my favorite designer.  I love his clothes.  I`m so sad,<sentiment: negative>Sad that Christian Lacroix is closing his couture house.  He was my favorite designer.  I love his clothes.  I`m so sad,x had to file bankruptcy
e5b36bbce3, woot!! you go girl,neutral,<sentiment: neutral>woot!!,I`m going to see the Jonas Brothers in 2 days!!,<sentiment: neutral>woot!!I`m going to see the Jonas Brothers in 2 days!!, you go girl
adf5be9ada, I need a hug cuz these garbage truck men keep driving next to me whistling and Im working too hard 2 graduate...,positive,<sentiment: positive>I need a hug cuz these garbage truck men keep driving next to,me and making me cry,<sentiment: positive>I need a hug cuz these garbage truck men keep driving next tome and making me cry, me whistling and Im working too hard 2 graduate...
59b63d3b0f,"_s  tried to reply back to you, but you need to follow me for me to DM - we have many friends in common is the short answer",neutral,"<sentiment: neutral>_s  tried to reply back to you, but you need to follow me",first!,"<sentiment: neutral>_s  tried to reply back to you, but you need to follow mefirst!",for me to DM - we have many friends in common is the short answer
b9798fcba9, oh really  hopefully it was a good one. I just was trying to get your attention thats all,positive,<sentiment: positive>oh really  hopefully it was a good one.,I`m going to the movies tonight,<sentiment: positive>oh really  hopefully it was a good one.I`m going to the movies tonight, I just was trying to get your attention thats all
09910a212e,"I am so bored, i really don`t know what to do!",negative,"<sentiment: negative>I am so bored, i really",want to go to the cinema but i cant find anyone to go with,"<sentiment: negative>I am so bored, i reallywant to go to the cinema but i cant find anyone to go with",don`t know what to do!
90fddcbca5, I miss you terribly,negative,<sentiment: negative>I,have a headache,<sentiment: negative>Ihave a headache, miss you terribly
656119dd86,Spoke about culture to some of our Rackers over at the Castle. Now time for some awesome Mexican food. No drinking--antibiotics.,positive,<sentiment: positive>Spoke about culture to some of our Rackers over at the Castle.,Great group of people.  Thanks for having me!,<sentiment: positive>Spoke about culture to some of our Rackers over at the Castle.Great group of people.  Thanks for having me!,Now time for some awesome Mexican food. No drinking--antibiotics.
e8bbfed756,"Trying this twitter thing out. Facebook is finally a routine for me, now i need to figure out how to do the twitter thing",neutral,<sentiment: neutral>Trying this twitter thing out. Facebook is finally a routine for me,.  {link},<sentiment: neutral>Trying this twitter thing out. Facebook is finally a routine for me.  {link}, now i need to figure out how to do the twitter thing
34e4bf2b94," Hi! Waking up, and not lazy at all. You would be proud of me, 8 am here!!! Btw, nice colour, not burnt.",positive,"<sentiment: positive>Hi! Waking up, and not lazy at all. You would be proud",,"<sentiment: positive>Hi! Waking up, and not lazy at all. You would be proud"," of me, 8 am here!!! Btw, nice colour, not burnt."
aa2c27ea07,I like Rio Ferdinand - when he`s wearing an England jersey.,positive,<sentiment: positive>I like Rio Ferdinand - when,he was at Leeds.  I think he`s a bit of a wimp now.,<sentiment: positive>I like Rio Ferdinand - whenhe was at Leeds.  I think he`s a bit of a wimp now.,he`s wearing an England jersey.
4d5a01ceea,Completely EXCELLENT Dave Matthews concert! Jason Mraz opened & I heard 'stay or leave' & 'crush' for the first time live,positive,<sentiment: positive>Completely EXCELLENT Dave Matthews concert! Jason Mraz opened & I,loved him too!  I`m so tired but happy!,<sentiment: positive>Completely EXCELLENT Dave Matthews concert! Jason Mraz opened & Iloved him too!  I`m so tired but happy!,heard 'stay or leave' & 'crush' for the first time live
343c2dd395, That was fantastic! Thank you,positive,<sentiment: positive>That was fantastic,!  I love it!,<sentiment: positive>That was fantastic!  I love it!,! Thank you
5aa8c0daad,like wat do i do wat do i do.........HA i got it i`ll go 2 mushygushy...... so peace out twitter dudes i got a gushy gram 2 make,neutral,<sentiment: neutral>like wat do i do wat do i do.........HA i got it i`ll go 2,the beach 2day  ****,<sentiment: neutral>like wat do i do wat do i do.........HA i got it i`ll go 2the beach 2day  ****,mushygushy...... so peace out twitter dudes i got a gushy gram 2 make
61fde0e7e6,"I hear it`s a scorcher back home - all we`ve got here are clouds  Back in the studio, maybe if we`re lucky we might get 2 songs done 2day!",neutral,<sentiment: neutral>I hear it`s a scorcher back home - all we`ve got here are clouds  Back,to work tomorrow  {link},<sentiment: neutral>I hear it`s a scorcher back home - all we`ve got here are clouds  Backto work tomorrow  {link},"in the studio, maybe if we`re lucky we might get 2 songs done 2day!"
d01966504b,totally just got hit on by one of her bar guests! Ha ha...Yay me!,neutral,<sentiment: neutral>totally just got hit on by one of her,fans  he was like 12 years old and he was like  `,<sentiment: neutral>totally just got hit on by one of herfans  he was like 12 years old and he was like  `,bar guests! Ha ha...Yay me!
d8ea663169,From twitterberry moved to ubertwitter - suffered from BB cache errors,negative,<sentiment: negative>From twitterberry moved to ubert,witter.  I can`t get it to work.  I`m sad,<sentiment: negative>From twitterberry moved to ubertwitter.  I can`t get it to work.  I`m sad,itter - suffered from BB cache errors
ec1dd094c2,  i have no one to watch it with! ma peeps  are actually focused on their finals already!,negative,<sentiment: negative>i have no one to watch it with! ma,is at work,<sentiment: negative>i have no one to watch it with! mais at work,a peeps  are actually focused on their finals already!
6fe5a83801,seagull hates me and im utterly depressed about it. i miss him.,negative,<sentiment: negative>seagull hates me and im utterly,exhausted,<sentiment: negative>seagull hates me and im utterlyexhausted,depressed about it. i miss him.
103c6425c9,_beag     I hate cat pee.,negative,<sentiment: negative>_beag     I,`m sorry  I`m not a good person to ask about that. I`m a terrible cook. I`m sure there are plenty of sites that can help you out though.,<sentiment: negative>_beag     I`m sorry  I`m not a good person to ask about that. I`m a terrible cook. I`m sure there are plenty of sites that can help you out though.,hate cat pee.
da3dd37b70,Have to run! I`ll be on later and hopefully can catch everyone I missed today. Working on web is a bear and so I miss a lot.,neutral,<sentiment: neutral>Have to run! I`ll be on later and hopefully can catch everyone I,missed,<sentiment: neutral>Have to run! I`ll be on later and hopefully can catch everyone Imissed,missed today. Working on web is a bear and so I miss a lot.
4454e4d53a," I`m not sure... But, 4719 fans in just a week is a wow to me! I guess they will soon overtake other Malaysian Page to be No.1.",positive,"<sentiment: positive>I`m not sure... But, 4719 fans in just a week is a wow",!,"<sentiment: positive>I`m not sure... But, 4719 fans in just a week is a wow!", to me! I guess they will soon overtake other Malaysian Page to be No.1.
06ed7a838d,got the twilight board game today  good old ebay..,positive,<sentiment: positive>got the twilight board game,today.  it`s awesome,<sentiment: positive>got the twilight board gametoday.  it`s awesome,today  good old ebay..
0eb06a4076,"Ooh, new Bonkers is out tomorrow, nearly forgot about that",neutral,"<sentiment: neutral>Ooh, new Bonkers is",on!,"<sentiment: neutral>Ooh, new Bonkers ison!","out tomorrow, nearly forgot about that"
d6606e8167,Bout to knock out. Feelin a lil sick  peace y`all,negative,<sentiment: negative>Bout to knock out. Feelin,` kinda sick. I`m going to bed. Night!,<sentiment: negative>Bout to knock out. Feelin` kinda sick. I`m going to bed. Night!,a lil sick  peace y`all
eadd269ce5,Packing gym bag. Off to the gym in a bit. Squee! I`m my happiest whem I`m on the go.,positive,<sentiment: positive>Packing gym bag. Off to the gym in a bit. Squee,!,<sentiment: positive>Packing gym bag. Off to the gym in a bit. Squee!, I`m my happiest whem I`m on the go.
d1b38c33f4, etherreal WAS my main preoccupation. Now it`s EtherREAL`s preoccupation... humm... me ? schizophrenic ?,negative,<sentiment: negative>etherreal WAS my main preoccupation. Now it`s Ether,"real, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Ether","<sentiment: negative>etherreal WAS my main preoccupation. Now it`s Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Etherreal, Ether",REAL`s preoccupation... humm... me ? schizophrenic ?
